,KRAS (M),TP53 (M),SMAD4/18q (Del),MYC/8q (Amp),TP53/17p (Del),SMAD4 (M),KRAS/12p (Amp),MEN1/11q (Del),RNF43 (M),MEN1 (M),GNAS (M),DAXX (M),KMT2C (M),ATM (M),RBM10 (M),BRCA2 (M),ATRX (M),PIK3CA (M),SETD2 (M),TGFBR1 (M),RB1 (M),SMARCA4 (M),SMAD3 (M),MAP2K4 (M),TSC2 (M),BCOR (M),STK11 (M),U2AF1 (M),SF3B1 (M),PTPRT (M),Seeding
16,0.015025503485576588,-0.0010492586554580385,-0.0041845091470381745,-0.002087837589363801,-0.013504416653677034,-0.0002831707442405196,-0.0006540025970316591,-0.0005348345848944729,0.0002306948378791589,-0.00046163685115678825,0.0012041350479125262,-0.001214938924016886,0.0012109772596309487,-0.00012427180547693983,-1.3699905758326032,0.0014907953987599867,-0.00021882302864351894,0.0007405542421862668,-0.00016736461746801366,-0.0005735595675948325,0.0002152147665475261,0.00016823293611625036,-0.000568748567005719,-0.00023019848671437538,-0.00011243471523124782,0.0009873161481836537,-0.0002846615617889564,-0.0004330909142217374,0.0002735447754072736,-4.438920022535227e-05,-0.1916761264341818
17,-0.0012425208186228186,-0.0007248966848380537,0.0006474875924269817,0.0004737133302610126,-4.583515787892021e-05,0.0006452005240443834,-0.0009222817920454767,-2.840144869811292e-05,0.0009756768054771075,-0.0020863728036955753,-0.0008031875449104224,0.0005740725017169262,-5.621502284063688e-05,0.0003918070743786675,0.0015829537436466406,-1.5269804629194723,-5.799777244819265e-05,0.00048550805001982715,5.700601779991106e-05,-0.0004890941442915825,-0.00014579827076377426,0.0005225579026538067,0.0012716391207015934,1.0886543694738577e-05,0.0007869404990669447,0.0020568974803509103,0.00018877037065084397,-0.0004116083974445539,-0.00045479664733257176,0.00110439927685655,0.004165610696324454
18,-1.6786993879644863,0.02809520648890239,0.0025688148329616163,-7.214370696786938e-05,-0.0018638604951466842,-0.0018522813105302828,0.4072810985332943,0.21127265988156027,-0.0005055218946669975,2.9237092350974407,-0.0002276129314496137,-1.0444493226305245,-0.0013207483171319891,-0.00029820515426218957,-0.00046423088114973883,0.0010817879808425232,-1.421165395722422,-0.001626284658243433,-0.00023398395766826684,-0.0007306377740059912,-0.0004493312232127285,0.00011309322061865271,0.0005348886844982997,-0.00024211294373093655,0.00015572819713907053,-0.00098934970647636,-2.1382312666895995e-05,-0.00028395345804040084,-0.00016385182732027952,0.0008559464473581464,-0.032036783693954046
19,-0.0013841786459239344,-0.0013262063924042368,0.0009130707286407963,-0.0011762208390776556,0.0007676075549112744,-0.0002511678111647923,-0.0012663847936831719,0.0010344154011602434,0.00026253115499053536,0.0009660843437373546,0.0020252747157948805,-0.0013017526387028827,0.0018368977802819435,0.0009528872322831785,0.0009837347323003749,0.00038318617485794116,-0.0005441374820687375,-1.3970041999394154,0.002998303273701021,-0.00010343713288557236,0.0011628499621474885,0.0002941385963411558,0.0008465341018951202,-0.00011001015881581094,-0.00018160712343199054,0.0015634848291314965,0.0025852081029227583,-3.1127181475144376e-05,-5.175981030515421e-05,-0.0005923945207091054,-0.001922988572292824
20,-0.29203635061004674,-0.002882364900840396,-0.007947319607321004,6.1119898575406756e-06,0.0012219445384534767,0.0011527845218329575,4.3932682250028796e-05,-0.0011250713032202038,0.003130407128616128,2.0467345766171308,0.01678416500844166,0.061851130426084006,0.00026762012023708406,-8.179316467827902e-05,0.0004612480236690667,0.0006560984845414988,0.00032298269332466524,0.0008575420630403039,-1.4146207648761358,0.0005197000364595848,-0.00030502118103043765,0.0003521483605830281,0.00021813200636673947,-0.00045888395429922524,-0.00042686922761012126,0.004906793513080406,0.002591432085928216,-0.00044463803760936974,6.811619234949047e-05,0.0008838673619250136,-0.04386197778057529
21,-0.0006595933994632188,-0.0004829926927811478,-0.0007072386181571445,0.0016059829565226523,0.00015184996294481494,-0.002506248293135546,5.75420724164979e-05,-0.0003405191863978704,0.013115737418161905,-0.0008124946785812629,0.002217617581415307,-5.0763259291253536e-05,0.00040767720806383,0.0004753615514534581,-0.0005387840275200666,-0.00042964134384642543,-0.0005063974988567038,5.476529732312692e-05,0.006007656347619736,-1.469735694818331,-0.0007177747119308231,-0.0005561485124053788,0.00043707086828431924,0.0004211419389199944,-0.0006035410729507645,0.002445666163443092,0.0007904985289756502,-1.3059627356631144e-05,-1.8411220891780643e-05,0.0002711791964221851,-3.9426683409007294e-05
22,0.00027878913881141786,0.0016691607012745144,-0.0009528088847780248,0.0023850471231757044,0.00066967350976656,-0.0021424190059973476,-0.0003663805948485074,-0.00020833563459682672,0.0002084650242253121,-0.0013823015951399814,0.0025603849384728027,-0.00026578042123494836,-0.0005778232514896557,0.00022871955193811002,-5.958064135213344e-05,-0.0004523689761737319,-0.00046888108689797264,0.0011004303900862377,-0.0007380383222297198,-0.0008841474150081104,-1.4796513399095632,-0.0004906150840512919,-0.0005004444505965475,-0.00048123959648280304,-0.00010260696742399589,-0.00023526888482627956,0.0010183517557165501,-0.0003793544812640321,-0.0004402686599744704,-8.813377056862806e-05,-0.23065654776795247
23,0.0034088147093470442,0.0053158323100185745,-9.771776392713183e-05,-0.0018470120407720987,-0.0014710029475609027,0.000639343207591319,-0.00015991615248654975,-0.0006258239853080163,-1.18852178320674e-06,0.0001988639004784383,-0.0009205823632583224,0.001046365220505596,0.00016012191493592045,-0.00025608867858291774,0.00036287849899246065,0.0001076639634295003,7.009620520243209e-05,0.0002759299528776116,-0.00010987208990001538,-0.0006992540898853009,-0.0005278487233528811,-1.7750789007816907,0.00014808472066926977,0.0005473376709602883,0.0006264828825234702,-5.854588654980368e-05,-6.606191258369957e-06,-0.00032151739120467977,0.0002302140720718236,3.7226157047451025e-05,0.0008593320477767824
24,0.0020116178432961216,-0.0029875498764674034,0.0009946724118906956,-0.0011630476801502139,0.0002148129163546577,0.0022402584858881316,-0.0014794404446290903,-0.0005587974353323962,0.0003983918772277117,-0.0014652420660247667,-1.3003444955889646e-05,0.0001247300144891701,-0.0003169033911960021,-0.00017109980749820878,-0.0007617618984734153,0.0015319409248294052,-0.00016114983725717602,0.0007999114713710951,0.0002558411599216349,0.00029021265019327284,-0.0004843075763935933,8.549775670894417e-06,-1.849811784509706,0.0005591599729557693,-0.00040716494028299535,-0.00010505734593439758,-0.0005535103858398802,-0.0002956857660586228,0.0017419830060329637,-0.0003741348414387249,-0.0008311724929720395
25,-0.0010768587473649607,0.010317420397195146,-0.0005242145399880656,0.0007309224503550813,-0.001291579645960059,0.0009625323881341199,-0.0027689609888169775,-0.00010742652510081233,-0.000892827652162156,-0.0014954256065019052,-0.0005127439449751737,-0.0008044721000679169,-0.0008158299497626397,-0.0006188411234892466,-0.00011462112190149581,-0.00027814735113761716,-0.0003476693273815666,-0.00020006573904410356,-0.0010433526584797293,0.0002795366938126355,-0.0004935062159091608,0.0005609892585713657,0.0005831050359819467,-1.8388825777687152,-0.0004138925678997958,-0.0005469108780406401,2.770999946720814e-06,0.00012959412911521244,-0.0003322154420772496,0.002421150928207547,0.003845932243717917
26,-1.6015250756660004,-0.025088106521686342,-0.0030525143756022586,-0.003874252587575503,-0.008720263380329881,9.98007974130182e-05,0.279114764036731,0.0016518921473523077,0.0006509004426331832,0.5931553963220285,-0.0006259297321512265,1.9650659473038752,0.000913223163348837,-0.00013514914452095506,4.4699386671359896e-05,0.0009149660242335834,0.0011798086346921802,5.138757727867322e-06,-0.0007520780266211661,-0.0005454938017014513,0.0001964693238034369,0.00046842484848396587,-0.0003022483442619503,-0.00024516268086231926,-1.6442914611810533,-0.0007382114276422954,0.0004930317127196612,4.230725737783214e-08,-0.00016192770687936027,0.0008453737065418674,0.46417842069505516
27,-0.25341821822202015,-0.00388405800411298,0.0009107041003636692,0.0003203785135558882,-4.870893470681185e-05,-0.0008484960037877971,-0.0007190257415461415,6.150186007460478e-05,0.004678603200247412,-0.0011144323498500973,0.004438141370329008,0.00017948658718493638,0.001678663226159856,0.00035257794040009246,0.0016736147044588362,0.0020547637188078863,-0.0003452987336935387,0.0010624586660256312,0.3636430701933879,0.0015161235203965421,5.188700993975312e-05,0.00010635785507311449,0.00019348401392132647,-0.0003056207227781999,-0.0003950780549754349,-1.8642710518459746,-0.0004810404153545189,-0.0002336427147781795,0.00015965668049676779,4.172735662496806e-05,-0.00020786029577465383
28,-0.005469988885465187,-0.007565545379387468,-0.00022062312874284706,0.0004730474928514854,0.015624888826353881,-0.0011414535542092318,-0.0006142342346938501,0.00024686025739404375,0.0001044658423030804,0.0007145373601000369,-0.000651868130678348,-0.00016991361727456986,0.0003977212651537751,0.0012473498499571045,-0.00016272712290615508,-0.0005178359597201785,-0.0002593312449117139,0.0012472057268815885,0.0011163980683848735,-0.00014068517152744214,0.00077695267122827,5.663022306216921e-05,-0.0002894010792931237,9.378103476010777e-05,-0.0003018548784545047,-0.0004210004540051204,-2.0954924885368933,-0.00023064896295321607,-0.00025460252871276523,0.00011333288729418441,0.010785816728153923
29,0.48458973994529525,0.011224061562407016,7.514609260265123e-05,-1.0528995767357559e-05,-0.00026539709913944113,-0.0007299410806051294,-0.0006093425085431083,-0.00012910671103858295,1.3608452881620639e-05,-0.00025610332375590835,-0.0002647348885672663,0.0003362216742072893,-0.0007705252332602573,-0.00021494188529737167,-0.0007820896389634565,-0.0007082499805141773,-0.00024841582641321036,-0.0001424512954204316,-0.0008481682582634211,-8.513795259428164e-05,-0.000483607906177006,-0.0003840555123932958,-0.00037505969757031815,0.00013124464654103377,0.0002696209266647058,-0.0004539127757263657,-0.0005693082512958689,-2.2638451834828093,-0.0003408351195198437,-0.0003571322627228799,0.09653222596371774
30,0.024930863131524723,-0.0019650491013576154,-0.0005999916626518945,-0.0012294599740692103,-0.00048569930907079015,4.964201533031032e-05,-0.0007566273354610649,-0.00026702364944358763,-0.0004103718153069089,-0.0011889594273078476,0.0017231756201139899,-0.0006517555927492125,0.00023444838887965634,-0.00012552524125076527,0.0005256583435013101,-0.0005852061358464087,-0.0002845047820858939,-5.844427954450589e-05,-0.00033135263058036585,-5.491812092056563e-05,-0.00040749452738711656,3.426153367192948e-05,0.000638366984976329,-0.00031311751067184283,-0.0003387738491511592,7.562309875506483e-05,-0.0004664148713272424,-0.00025066311875535915,-2.042140755638244,-0.0003144048930539635,-8.57616495446448e-05
31,-0.013307554009848885,-8.661077160004318e-05,-0.0015771361444824857,0.00022037317693895017,-0.0025050669133606564,-0.001360267731998541,-6.9898943801609e-05,0.00042361132693085533,0.003025254263853374,0.0004912222392686399,0.0009543130991790141,-0.0008483133875177786,0.00021923298435195767,-0.00020958110334460804,0.0006284569563920596,0.0006059155630256518,0.001172641972101841,-0.000712446685204415,0.0004394460174753675,-0.0005281404277034896,9.194729055167808e-06,0.00010413391206691813,-0.00039156509984540123,0.0008574571864451721,0.00037060260975328274,2.0255279101608143e-05,0.0002547330740095841,-0.0003098381074326078,-0.00034398809419989283,-1.7817659275566666,-0.005763836522528593
32,0.04295616060820881,1.1923745029186343,0.009487054801070913,0.1172348671246091,-0.21935603071099052,0.02775956096658168,0.8815663796458317,0.4010458412954087,-0.002697273798194123,0.007968747884223817,-0.049996415224641995,0.7677439401637356,-0.00785779939481059,0.7206419975165006,0.000689942277831865,0.6992484235946944,0.0020225776998241077,-0.0015044654284340365,-1.032072192681469,-0.05003335543820453,-0.017045315231505487,0.1410497197672964,0.009711329267827109,-0.000977930797105963,0.0011869395393539822,0.0006653318378723232,-0.0025103410260900972,0.0003655583133016626,0.0006419469110554626,-0.7406052060926784,2.3315724123055404
