,KRAS (M),TP53 (M),SMAD4/18q (Del),MYC/8q (Amp),TP53/17p (Del),SMAD4 (M),KRAS/12p (Amp),SETD2/3p (Del),MEN1/11q (Del),RNF43 (M),MEN1 (M),GNAS (M),DAXX (M),KMT2C (M),ATM (M),RBM10 (M),BRCA2 (M),ATRX (M),PIK3CA (M),SETD2 (M),TGFBR1 (M),RB1 (M),SMARCA4 (M),SMAD3 (M),MAP2K4 (M),TSC2 (M),BCOR (M),STK11 (M),U2AF1 (M),SF3B1 (M),PTPRT (M),Seeding
10,-1.1317187096571253,0.0010649551919351512,0.2008024687807947,-0.04905554227007022,0.07923372003125188,-0.019537290251665076,-0.9089099952298885,0.9280635440508392,-0.6565840244477835,0.0003249655621959881,1.702959682835876,-0.00016584055009026782,-0.0007592159162319438,0.0012402652896158508,-0.0005589937567392456,-0.0003219837992449567,0.00023646402103873242,3.8589955194286487e-05,0.0011623722550716214,-0.0003352339841857766,-0.0006950513024688938,-0.00042702689619258515,0.0003671336851947715,0.00017997674749874697,-0.00047728633077337657,-0.00013915098850210224,-6.7771461757854e-05,0.0010790524791035522,0.00019445699160088677,0.0003220342102003787,-0.0006479092370264552,-0.002175805118677743
11,0.004486415789910213,-0.019663116582319812,-0.3059891741043092,0.010338063429053135,-0.0009963615260132298,0.00047802288437233425,-0.004400523965627641,-0.0017540753553366999,-0.001420865877819344,-1.3796373053881794,-0.012487050557068145,0.09636910935257176,-0.00042970498363436227,-4.027901141943148e-05,0.00011950713132647802,0.0006008052277295993,0.0001110221538536778,-0.00045635486485697316,0.00027172383547535836,0.0001600367863860176,-0.00011807461778828113,0.002330638181344074,-0.00010079782790937192,0.00017494462402151687,0.00019039577168025208,2.8711386825077873e-05,0.00026393006356667634,-0.000254489624138764,6.280895876673194e-06,0.00016154423632879907,0.0026129127223990497,-0.0007597087689326482
12,-2.915261807805697,-0.1643490908461508,-0.022583536214847218,-0.0009954375719826605,0.009909398900191211,-0.008193836808306718,-0.00032065001347636153,-0.003300062424482738,2.3518553000418105,-0.0007332586128504388,-0.38700210440947264,-0.000439526977831434,-0.0006423209625726588,0.0006810325729991652,-0.00013801743371264643,5.830409686967242e-05,-0.0006471586262382787,0.007804885232901181,0.0005869278631137921,0.0008564602207223508,-0.0004591335802664072,-0.000259938759130446,-3.6670794365076294e-05,8.500834622548445e-06,-0.00026358995943315613,6.718394969174211e-05,-0.00018092315636037136,-0.00019787456014392805,0.00029152417801664053,-3.769827090931141e-05,-0.0006048908019043398,-0.002499596125960789
13,-0.003296976977799,-0.40273412937816117,-0.0038847918819605995,-0.001889195651640251,-0.0031726797655042293,-0.0007779630644282878,-0.0017292356134914744,-0.007840757997775779,-0.0004114674278766235,0.012734909719024471,-0.0015983043912643977,-1.6988123598709302,-0.0005780254830993305,0.00022771017792659368,0.0003574702882841727,0.0003752434122008001,-8.918295952397323e-05,-0.0005067801719375413,0.004219363669389229,0.00030882326202736775,-0.00033635879446091614,0.0015326735035833393,-3.4559961708532125e-05,-4.8852724084075806e-05,0.00021162240657714488,1.675981720500902e-05,0.00039411332167077647,-0.000383938587652197,-7.55375220040275e-05,0.0003761385997745816,-0.00011768712065821354,-0.0005610800038323269
14,-1.3128442320682507,-0.0004662088808683149,-0.0016535356833432351,-0.0005937603429566811,-0.0012976472554491161,-0.000387192079435326,0.10164136000801084,0.0017892940038497336,0.00011428372863079791,-0.00020038528225977819,1.216806392487668,-2.883771610661897e-05,-1.9521917524795602,-7.447511365396212e-05,0.0001441466161636425,3.235058774819739e-05,0.00013491709183172552,-0.0005838182740644835,4.530001726010542e-06,0.0007658804802608246,-4.2174041177434746e-05,-4.479065510633212e-05,4.61906102140202e-05,0.00017445872478825974,4.6341467078725315e-06,0.000892454178114207,-2.7365464799586535e-05,0.00013622636001287442,7.282760852547808e-05,9.087941895765791e-05,-1.0284059626946391e-05,0.0008837487873153948
15,0.00033200417183878084,0.0001954529571892925,-0.002410861634720647,-0.0008135501748012355,0.00031121514123111593,-0.000480286485205316,0.00021997125903979895,-0.0009259360210928038,0.0010181396603045666,0.000997397954211176,0.0031436356842306037,-6.364248581846381e-05,0.0003736918177916109,-2.249677905703111,-3.921285911329353e-06,3.7650099199785234e-05,-0.00028310855105893493,-0.00024104375747005025,0.0002970358658284391,0.002741448568399055,0.00010629896225753569,-0.00036430980618504596,0.00014757271569168636,-0.0003571872738603824,0.00014873653186459865,0.0008938116749402131,-3.2832104457638475e-05,0.0009884791065673966,-0.00015718906215071498,0.00033560099036894774,-0.0002992085241962813,0.0006308262673884939
16,0.00013854437972528853,-0.0010060046903402305,-0.0003031532154328532,-0.000733034782597088,-0.0005680116245741483,-0.0004060830531638628,-0.0009495767345752273,4.060878708144329e-05,-0.00015026760288360056,-0.00029171434975068544,-0.0004768732374697857,-3.7099568851339614e-05,0.00020150583526205878,-2.3721859828169505e-05,-3.099154002365161,0.00030437115300738823,-0.00015827031133833436,5.9211215066455556e-05,-5.531049163809326e-05,-0.00019954168847748254,-1.630912367506758e-05,-6.24298741818712e-05,9.834575720247488e-05,-0.00012907904738088295,6.9022445445302e-05,0.0002090968777977141,4.5345546849380496e-05,-2.2033091480112328e-05,-6.468592177545746e-05,0.00041716832479114373,0.0001915360100846106,0.00028110067138628083
17,0.001007126187537058,-0.0009218874310358766,-0.00019911987740571383,-0.0008673526402931903,-0.0016419463984960695,9.678883376177804e-05,-0.0007333262928864211,-0.000721605665943165,-0.000596376379317928,0.00013873188508999827,-0.0008777340710448723,0.00045086112290093877,-0.00043427244898690715,-5.781748793591131e-05,9.484420971516613e-05,-2.308392692342729,4.6140872943817995e-05,4.874458169400078e-06,0.0004283447373351559,3.020006091308757e-06,0.00015732045858833012,7.413051983623409e-05,5.8702759162141755e-05,5.249627313810078e-05,0.00021940335509101992,-8.496169198401497e-05,-8.696446091143421e-06,1.4816408281357926e-05,6.086589228012877e-05,0.00030428748652502544,-0.00014579581709172997,-0.0006106635258641789
18,-0.001204799952613954,-0.0008863677947515184,4.772447529334097e-05,0.0003170317102028255,-0.0006877168150615625,0.00027663454351828365,-0.0004681197539513145,0.00030845223947748636,-1.250408483963979e-05,0.0003342218887606134,-0.0005654783321968254,6.680634038108262e-05,0.00022841739907654722,-0.00022202870951161738,-0.00012939639671315264,5.909643655845626e-05,-3.016075644374432,-3.0390233999064143e-05,-5.32065934298325e-05,5.465339200234627e-05,4.9164444027119115e-05,2.589753440920329e-05,0.00020563189608484785,-0.0002707245506678576,0.00017201305217328793,4.817981823002814e-06,6.006432334994957e-05,0.00038155601502013684,-0.0001590238104039843,5.855086625340447e-05,1.5102180892990615e-05,0.000572933790946449
19,-1.2998113443753039,-0.0001891241049119367,-0.0046350688417572,-0.0004422976251408344,-0.008886804239674872,-0.0008754376706125422,0.003688600723103765,0.0007617415604657521,0.0006623118150280004,0.00018066854241235804,0.605097637396171,-0.00037923269566350463,0.00023213891668407934,-0.000503119400737042,0.00018664456314904657,2.2074778756683454e-07,3.5581941453386085e-05,-1.7762763557593224,0.00014031054335946798,5.8734762243442366e-05,0.00016554620700145724,-0.00011445603151944423,0.00017503208562189,2.0985544300705693e-05,0.00018737259434974644,0.0001832919035768129,-5.4976946518046e-05,0.00026558094541790484,6.037313502297038e-05,1.3203760435589215e-05,0.00019478251065931454,0.00036800717391049413
20,-0.0005901143112421447,-0.0034036717607370767,-0.0028247436588722265,-0.001141632614888213,0.0001403048568567686,-0.0006551327052209387,-0.0013512821471344393,-0.0006904550166659892,0.0005849109364663745,-4.616685085716605e-05,0.0014310938017013568,0.0027459941458898105,-0.00034604862135440657,0.0015043544415817367,2.3381941913744997e-05,0.0005343040642968707,3.313938714514294e-05,-0.00038511863015022155,-2.2447881276082504,0.001896572831210269,-9.911002799885952e-05,6.648593493754741e-05,0.00019350702365150495,0.00019369641803313337,0.00023110228959866342,-5.386945774031754e-05,0.00018636453629494108,0.009270683649099989,-2.233023770897716e-05,-0.0001671006001447425,0.00013689131131134323,-0.0006033037801274824
21,-0.001737069874456468,-0.0008803082697186911,-0.005286393062042463,-0.00041955200305339316,-0.00033714573937901695,0.0008019168501504557,0.00029396692664780243,-0.0009414786751614437,0.00042821651797105383,0.0007185780127006156,0.12177037701917703,0.0003795844692904133,0.0008089534958833209,0.0030961358290264246,1.800238540481102e-05,0.0001200474640838502,9.128555716403659e-05,0.0004145403486384893,0.0014826384890575671,-2.261219167602892,-7.294207879262335e-05,-0.00031360418527482195,-0.0001263340896093508,0.00018508723252369042,0.00023353473051311043,0.0007495744034705331,0.00016005607611275867,0.0017550278619509097,6.681357754685868e-05,-0.00021588571724444122,0.00010764558542013418,0.0005625324346980369
22,-0.0009480766423091277,-0.0022316078913971723,-0.00010036216772698345,0.0005827109461941233,0.00016435547930875746,0.0005758080455515659,-0.0012735028299858753,-0.0004324188044073716,-0.0004875081058663481,-0.00020911136003419362,-0.000666554321474447,-2.0809469600090744e-05,6.671095229098723e-05,-0.0001720228736920541,1.3028155597699613e-05,1.67085416968501e-05,3.3646582790600395e-06,-1.2851314414765968e-05,-2.7189742516961816e-05,-0.00014292244331968654,-2.639782629687285,-0.0002499284572341843,1.9658237195062996e-05,-0.00020456656830574127,0.00020267297570453283,5.5163272293785556e-05,3.2960933613442614e-05,0.00035576443433600103,6.194407306229501e-05,-0.00012914777297535378,2.1542839306443293e-06,-0.0013754309331567736
23,-0.0004166908274862643,0.0007903845768916134,-0.000619828167788882,0.0006232831634559093,-0.002086779577468472,-0.001193207541246349,-0.001301972041649775,-0.0007438966019940243,-0.000641958840415849,-0.0003011691169101493,-0.0009636680953043246,0.0016240993114287833,-0.00020596481883637717,-0.0004090965443359527,0.0001436734662080062,0.0001628283075384269,6.531939114699369e-05,5.3272505105987595e-05,-9.658562315591302e-06,-0.00045478120430524413,0.00010701373736958457,-2.2321743167137456,0.00010340259593932366,0.00010859826486559967,0.0002490386320420295,3.8116166438999585e-06,-9.138503035461789e-06,-0.00018131056016118118,3.145775809477694e-05,-3.876712158040245e-05,-0.00012752001516520706,-0.0005840288195051291
24,0.00052423334583715,0.00044487672036730766,-0.0004865467014117514,-0.0004307865160336893,8.837459169293924e-05,0.0004530492324934345,3.079947105490873e-05,0.00020946037735672667,9.150702658182615e-05,-2.1747366361326252e-05,-0.0004150517344433883,0.00015040827445047636,-4.592427555027643e-05,0.0001786557365198862,0.00013029093706801197,7.700426717254058e-05,0.00018220260739787452,-6.05735399838349e-05,0.00030412561765904113,8.616219590800318e-05,0.00016148322297827687,0.0002600603051476408,-3.516707706377442,-5.3369109404170805e-05,0.00021895283926511906,5.84932943210823e-05,4.897043445448317e-05,-0.00010988739826335835,4.9829875086122624e-05,-0.00023548724094179905,1.4422861058054412e-05,-0.0003671885647056613
25,0.0001058673646724107,0.0002761782324056289,-0.0003975285464110038,-8.374776859394704e-05,-0.0003768706872301348,0.0007150059300646141,-0.00019991635340451246,7.931185454058832e-05,3.286595996091518e-05,9.735258396758293e-05,-0.0003965332910014364,-2.7058998920643486e-05,0.00010704275914657818,-0.0001271756100584134,4.876458393516346e-05,6.756137315483148e-05,5.534526118446237e-05,-5.048419429349031e-05,0.0003649920310719167,0.00018013499202136277,5.7055725571100735e-05,-0.0001157956089465631,7.856881430784855e-05,-3.1224241523229233,0.00017138139237510188,0.0001349295500584719,0.00012009201572042862,-7.209314997952187e-05,0.00011722704342497127,0.0005661566623807925,0.00010284046047037915,0.00047342622654220236
26,-0.0018210922311023689,0.0005788324734912092,0.0006502978374561943,0.00012791878432104158,0.0003691299059246397,-0.0001918227570154927,-0.0007173473678379172,-0.00035652904951416367,-0.00020637004351999538,5.483715334520108e-06,-0.0004037652005970298,2.5694562859056674e-05,7.720639704767294e-06,0.00011697175329297506,4.8081128799714386e-05,-2.2474732509563052e-05,7.028395383596309e-05,-4.410368759576145e-07,0.0002321595107926482,0.00023281528445924266,0.00021789498241698603,-7.474619771434014e-05,-4.341870080831864e-05,-1.0603839841823385e-05,-3.310599035395885,0.00018983879138278283,0.00018038171070971958,9.180348817539144e-05,0.00016898809826376574,0.00019865440778681458,0.001759322535954756,-0.00010391302815831796
27,-0.0019119339937562901,-0.0005405906183882025,-0.0005619343198429853,-0.0005910372358944348,-0.0002944999515227052,0.00013055483441474735,0.0013791953398489382,0.0003824131336582803,0.0006561138373292063,0.00017578105889957046,0.0027194253203261178,0.0001390895195529181,0.0016130857012115617,0.0027872646923739605,-1.6459256869951524e-05,6.994015084140592e-05,8.133324917303967e-05,0.0007402251331266817,0.0001866075167043277,0.001051843552972089,0.00021022606513517562,-0.0001336910400910278,0.00018652808133133036,0.0001470876811298092,0.00019622348691312666,-3.6151980128276153,0.00012101658878780038,0.00040264182634977883,0.0002238357553135906,0.00019511508810177812,0.0004628259542848385,0.0016768923009137997
28,0.00017386306564634482,-0.00032362493878789064,7.03606552262204e-05,6.188480220609054e-05,-0.0011281448718320588,-3.866106827187543e-05,-0.0008812109931738022,-4.291173188306492e-05,-5.4667757929127226e-05,6.763350546032084e-05,-0.00013432895270230254,8.269881673735594e-05,6.299363127327873e-05,-7.607609795486395e-05,7.692913317225366e-05,3.905687363739993e-06,7.889686814234486e-05,5.654538604405788e-05,0.0002510165731955294,0.0003155877215366396,0.00023297190894638675,7.86220805720333e-06,-3.337874455396447e-05,-0.00013100700545975265,3.017769880218294e-06,0.00020989304897110972,-3.852520488741598,0.00010542695586009079,0.0002681546062402008,-8.602349535634022e-07,0.00021998067604441383,-0.00032277110162423563
29,0.0003770307706161929,-0.0006310567798186709,-0.0008890244116974507,-0.0003534905624563519,0.0017931097645293196,-0.0006154819480836648,-0.0006819316751963352,-0.0004145413190185246,0.0011509595217575226,0.0002154511913983715,0.0023810273678103473,0.00011506774578634685,0.00016182999338849378,0.0015625648705319011,3.219968189582722e-05,-0.00015596648407570883,-0.00012160646200025023,-9.558514804207499e-05,0.0015080492799108155,0.0012828324895493093,-5.063225901605831e-05,-2.879964818644097e-07,-3.096598784955594e-05,-5.262051151670995e-05,-6.963191669953996e-05,3.47352474805827e-05,0.00019783582567482012,-3.184695837381935,0.0002832857850045472,0.00011376492418640089,-4.831307890068123e-05,0.00023904811010728782
30,0.0015023949454625381,0.0004609834362422627,-0.0008168218214489253,-0.001032887651250671,-0.0007121961833061299,0.000612105351387729,-0.0006206226700594136,0.00012587678042902598,-0.0002349350437717379,0.0001865453658507286,-0.00026941520655153256,-8.179064353894917e-05,-7.125367085240945e-06,-8.260302761877327e-05,-3.2453485301909196e-05,-8.618703541142308e-05,-5.2308179124180835e-05,0.0002039546355780409,0.00023100072670947258,0.00023975508909394243,0.00019570860998765054,3.168544735956025e-05,3.657673065359535e-05,-4.8966835221693977e-05,-7.515135444174985e-05,0.00019427483089501515,0.00019890087123029557,0.00010232757064345343,-3.2680137685767665,0.00016283403887355218,0.00021763675225638983,0.00011019460416501993
31,0.0009704092921407761,-0.0004351395194405881,-3.404018979030857e-05,9.699264871373863e-05,-0.00026938298681993087,0.00038486044432699674,8.3776514765039e-05,0.00026110440770438464,-0.00016704187663864464,9.033596900878495e-05,-0.00040679871105114905,3.639121484272954e-05,1.1804266740017604e-05,-0.00011989709612997412,6.648145221792965e-05,0.00019777107683082156,0.00011077510597442712,5.925302081967969e-06,7.568409164380159e-05,5.644967380563767e-05,6.457087522933984e-05,-6.587527593929788e-05,6.813403082533607e-05,0.00041005689373069845,4.471445251819572e-05,0.00019441788405190303,7.025631262199235e-05,6.434834696742903e-05,0.00023257664778917106,-3.482925315130232,0.00019523133762974865,-0.00036658678487058206
32,-0.02218243449914751,-0.0004101836220704594,0.00045556179095360025,-0.0024103998504363473,-0.0007024115583415148,-0.0010840868246492095,-0.0005884351790824667,-0.0006293277236755961,-0.0002649455804776019,0.0007116001492878252,-0.0008514831342590735,-0.00013409425414298223,-7.987466182092035e-05,-0.00027687992732023373,-0.00019055641065847802,-0.00010792877710311962,-0.00012918342754603802,0.000385689450891724,-3.2720525208853186e-05,3.9139580676347595e-06,-0.00026151001725454833,-0.0002411403540435885,-9.633744741437998e-05,-5.396607478213012e-05,0.0010235559664315461,0.00012445383693934957,0.00014954314037019564,0.00031432429177651516,9.454680169657012e-05,0.00012705420211858354,-2.32942005596956,6.25182325432555e-05
33,-0.0005541139843643016,0.9583591908045329,-0.11264593311680281,0.017318351529597473,-0.8754775056834831,0.0024106507173098316,0.0715108108330111,0.029347863638468873,-0.05398750443084485,0.005718531417080104,-0.08364464309334287,0.0016228918845381675,0.006994526341448412,9.13608232508049e-05,0.007375911982807676,0.0009760369414769893,0.004583763840477058,0.0010221267491397432,-0.000718896173949364,-0.000737496483606118,-0.0009154095869595087,-0.0009282416947288916,0.0017295802264146699,0.0035556464300144676,0.000427045251419829,0.001876004369771094,0.0017200223265787754,-7.775376676772284e-05,-0.003143598911838963,0.0027320264491555134,-0.0018216788962092353,0.8160615037382806
