,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),CDKN2A/9p (Del),EGFR/7p (Amp),EGFR (M),RB1/13q (Del),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),BRAF (M),PIK3CA (M),EPHA3 (M),FAT1 (M),SETD2 (M),RB1 (M),MET (M),KMT2C (M),Seeding
20,0.20368473265361955,-0.05987216431606719,0.1381073077926256,-0.3247435699253681,-0.0022325432365244034,0.014338372407155912,-0.6728792505330193,-0.14822517187549653,-0.019415916597483658,0.04668368717179204,0.33489845164496707,0.0023065387449555616,0.2641561625080971,0.12710832755952214,-0.006004339438814213,-0.0015803689917179104,-0.08483887860672992,0.7979143576393711,-1.264418445149558,0.13327514876381713,-0.012739447992995373,-0.07196230548708694,0.9210269861272913,0.38287563328881835,0.0011443743983655492,-0.009955492136178839,0.322580676532469,0.6541952199586145,-0.18683777444331567
21,0.3979101441868278,-0.03440507074429986,-0.15550650583551578,-0.05329676692316395,0.07344932740848456,-0.029414549085840055,-0.8272881909948899,-0.0748353009789254,-0.11314799009778456,-0.14192324499895492,-0.2950965217154245,0.20892354804433752,0.09194797914871829,-0.003023911705839861,-0.01710115103797514,0.31211049239153416,0.00559218536008412,0.13378819846395132,0.09717453832688139,-1.44251311816921,-0.2216418748115201,0.7600075849865658,0.3314805672680034,0.28281194061606796,0.005340852298563403,-0.002010975002323322,-0.001092357858545678,0.2030241236636255,0.2979309866936665
22,-0.008355589713642225,0.5215436673410718,0.25140750395254946,-1.25420357300828,-0.20464945933714238,0.03846820510361023,-1.54856389313338,0.1417597281927904,0.1353069595152795,-0.007094315450787867,0.08599593021055453,-0.4335888529252476,-0.07734071477941064,-0.09405357598116876,0.000895588578874637,-0.03274753452735545,-0.02218819707141322,0.4263201803565723,-0.010992659840135813,-0.2183912656019037,-0.7724323027193387,0.21721322501487414,0.010378643303796311,-0.0031462916418679935,1.282058871155923,-0.5099360904989019,-0.2153174920517828,-0.0016627388282131673,-0.9049126485868643
23,0.07108290112551408,0.12056091231935734,0.0038048602230969656,0.0005544150130129153,0.03554314882248352,-0.09065571415754357,0.6347809703846454,-0.05041496637493813,0.0031781469569496035,-0.10365243223501046,-0.8420550181377797,-0.2639727648323904,-0.010142998230037325,-0.0075070721751716845,0.003755778693491321,-0.5872335259291203,0.013132605062141582,-0.5317641933957595,-0.12457643883898603,0.6500450322831771,0.4558909698228052,-1.1193450776081013,-0.002361199388096809,0.005193015592322234,0.39982105637721993,0.9328590729058052,0.0017639691553677464,0.5649138514237516,-0.4944774601080792
24,0.3842492788656594,-0.01882590316057647,0.024022169790591637,-0.16801745142194507,-0.008954854803948822,-0.029769677785894264,-0.8030896932141967,0.256823185274864,-0.07008569871706226,-0.007243736923543792,-0.003796898367351434,-0.026044303030666204,0.23680813180997817,-0.003562271744024398,-0.004264945820610616,-0.001918373975265763,0.03580347144038149,0.2063676611642905,0.9518563063100837,0.3346697246249997,0.01905336318709236,-0.0021730258415475203,-1.1523502849683087,0.2190209370591195,-0.10970828689364341,0.03210726210280858,0.6633582732710867,0.44652735985058095,-0.8590811187235494
25,0.40820215785569103,0.20385769659343705,0.03812765879742179,0.03088456328708894,-0.15133009810971693,0.03394949597351218,-0.7082570742581039,0.02954342508219014,-0.02153642131295839,0.003096864959775157,-0.059452114970242116,0.1553458095397864,0.21305155801489895,-0.32554324594260764,0.30518402369823494,0.2642658530545783,0.4980072817852897,0.07315470305755115,0.4171888346738734,0.27155813002482915,-0.0030122830627082606,0.005129808132297337,0.26359208091792163,-1.3863481405452522,0.0007758619168943938,0.44083715828607484,0.0011206519994600493,0.0008310821291869133,-0.33963572269358056
26,-0.5948645537305209,-0.279475112485645,-0.41456991402774146,-0.3597761693517099,-0.14622818129185228,-0.2346447205123438,-0.8197156475216663,0.020622642764744313,0.29102179356427427,-0.012296535617666055,-0.6521187968137085,-0.12377699846590343,0.0070102026231581085,0.3812744711320434,0.0003878488421040367,0.20209839804669946,-0.3256396497079218,-0.03529306313217745,0.0011208961548617746,0.0001965324575158296,1.2321961465010025,0.4549100190550581,-0.1331897439063825,0.0008584976406783561,-0.8106255171463034,-0.26361744679628135,-0.3374010686528753,0.6406022294745336,-0.17657053413578352
27,1.1379432072974465,0.2889616056677552,0.1730600780615302,-0.4430423095523939,-0.4555269277307151,0.1825288369112301,0.6407850978393513,0.5147835335788052,0.28215980095543197,0.16333556590209214,-0.5866580765901935,-0.408869979889477,-0.250490627467744,-0.0013570458799335371,0.0009318449883954809,-0.18434114802471224,-0.1503087629986279,-0.010633433867573594,-0.007125836100426892,-0.0023195500460701213,-0.5900805606734488,0.4678995191599103,0.03523518106724656,0.5415772550702735,-0.324540595628573,-1.8374972610090576,0.20469774789567777,0.000901732436675735,-0.7898172707507192
28,-0.5666498696100845,1.4630440051180322,-0.4824863563671396,-1.5776701061811698,0.22867447987297002,0.7585170467963986,-1.6195947960858912,0.3965074388700975,-0.0015022417329575606,0.7687303387593647,-1.498807951954456,0.1344448148391585,-0.8966529237066145,0.026517408869017527,-0.007963526172416822,-0.0009640013477375895,-0.01012479821192682,-0.30737561004909114,0.5122060765254982,-0.0003947953869444054,-0.27221595254997133,0.003404571519902344,0.7823698399235424,0.0007884150862938683,-0.4323467882687448,0.24545510958254127,-0.8417249080187759,9.937419723424196e-05,-1.064029229803104
29,0.08086884538446393,0.10497301658127728,-0.051152430571026995,-0.06608286794013113,0.18171379404416738,0.025265301096307202,-0.23878261960348623,0.09160368037529153,0.002333413624040302,0.00708390234237572,-0.005824372392153854,-0.0009360986891069305,0.13182440508125262,-0.499697450908978,0.11815184570087814,-0.08742817011415703,0.12390004174412213,0.3583359562890767,0.4004464714963799,0.22095283087219864,0.00230085609036144,0.9214921298806634,0.4421023585175017,-0.0007560106026252742,0.7172728496078129,0.0005407560295204864,-0.0006745938765399395,-1.5776197377710577,0.025300698056305138
30,0.3307931275110798,0.547209410109526,0.26048312026274184,-0.025833976194974698,0.4556247745022153,0.8579139184161004,0.5816240609396308,0.0737422421881749,1.4662715462172802,-0.3859804104640599,0.21804832478773808,0.32159777935456846,0.40102513178564425,-0.11008100182084252,0.20442557928404886,0.12779279290649043,0.020833508788519202,-0.06595661583158596,-0.1725399874545249,0.09931701159806744,0.5723369767543762,-0.04117971593435055,-0.46474462762130325,-0.34280198270033563,0.05143330811725422,0.13051024407142695,1.2635927185506508,-0.2813744568049148,1.284500548270567
