,TP53 (M),TERT/5p (Amp),MCL1/1q (Amp),KRAS (M),MYC/8q (Amp),CDKN2A/9p (Del),EGFR/7p (Amp),EGFR (M),RB1/13q (Del),TP53/17p (Del),STK11/19p (Del),STK11 (M),KRAS/12p (Amp),KEAP1 (M),ARID1A/1p (Del),RBM10 (M),PIK3CA/3q (Amp),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),PTPRT (M),ARID1A (M),PIK3CA (M),BRAF (M),SETD2 (M),EPHA3 (M),FAT1 (M),RB1 (M),MET (M),Seeding
10,0.6434959974856003,0.11374046912585697,0.59756719043951,-0.0028607917288159725,0.013017921897465807,2.150308535672686,0.4999683342811163,1.2190840623249644,-1.313014791513636,0.06633734784283903,-0.3798464954691691,-0.07242071958612827,0.0021263911097280158,-0.19932391331190916,0.80346393426983,-0.00017722368566616513,-0.16656465834008416,-0.08898397206698297,0.273927563304052,0.005722495520024763,0.011571925977094541,-0.003483879070442079,-0.760679686631104,-0.0039053350375670387,-0.001009865443317813,-0.00025954387077390534,0.5942629964699874,0.0008512083890315338,0.6097005098995787,-0.0014110720632500885,-0.4913266836582754
11,0.036819882120832106,0.1601955169144154,0.1400133118409385,0.034369131271597415,0.42924406346964933,1.6489025135162558,0.722457142854819,0.6814454284554178,2.316819919740381,-1.4840274806078002,-0.1252339308187781,0.005150627676294452,-0.03847559884048518,-0.14140052676398626,-0.00751509748431842,-0.031056684062020706,-0.02530060217046526,-0.0786507659387676,0.4227535735762766,-0.008468126688097833,0.0034853207593672627,-0.004074800023138437,-0.0010310855222748164,0.08052865472429331,0.021881206521043965,0.04137798939712606,-0.012937470743417728,-0.00023012377581748766,0.05787055423567898,0.007860682347959336,-0.00045420788113769057
12,0.2803840412118075,0.029801257445113437,0.5247041544759946,-0.027318298092290666,0.3097687663803333,1.2615407668991505,0.27868421264797033,0.9525777290267392,1.9726559852905872,1.2486167876254235,-1.9179197133954347,1.7125085728871567,-0.001085695924006529,0.9013729343694256,-0.07831330266065556,0.13125998260672436,0.0038459208500129472,0.00588682650928662,-0.0037462058440222695,-0.0708649496410462,-0.011588966654875459,-0.0009599415529332924,-0.31377996489598386,-0.0031214661545044386,0.006030911752928451,-0.018141395969106154,0.08792012860505277,-0.0001550736888992408,-0.000974471163860183,0.15920855701552952,-0.011485135039027067
13,-0.7313924671462163,-0.2146545684254995,0.014135278390877935,0.26523393360744324,-0.05405477681923172,-0.2264610641605485,-0.009727444938909802,-1.7010306782050144,-0.056116071857102295,-0.1914295848046679,-0.1733339391144706,0.26085796433635783,-0.004085473122479954,1.0039035320641148,-0.0053418398097830186,-0.010688048721134338,0.009873066763327186,0.003611995295895813,4.952526599878151e-05,-0.30592616622946867,0.0036264002990274344,0.004371749128735971,-0.10877435321919728,-0.2663779915118782,-0.004281222370796784,-0.60662909050564,0.001635651865083759,-0.18637788200625788,-0.15357799317132728,-0.31545081440738065,-0.6228680404427867
14,-0.1278047115468396,0.22260326444474926,0.09228694738069666,0.8342074309523839,0.8125337079513222,0.8018022205359875,1.1037031386070066,-0.0016986066175710256,-0.017821098249914326,-0.1479842413784345,7.845570832560537e-05,0.03000575780003984,-1.3800237788423024,0.008030739870857674,-0.0002797504374315184,-0.0020628159983260798,0.9452105637627902,4.152016788302067e-05,0.1085215224682429,-0.42211784883390274,-0.0003478102920333095,0.00029455836915294996,1.6570586171821408e-06,-0.0024861172309780313,-0.06669180796331042,0.0004486028409807825,-0.0056259541657185785,-0.001285528010794249,-0.18960567656531485,0.0009658686466563307,0.05190539820351912
15,-0.008036389732902995,-0.018874556132214733,0.41674667302372914,-0.1698576106520188,0.0006433499511553042,0.012720124204188766,-0.014134141665261207,-1.4779093768391827,0.08257312024921404,-0.01976534179483124,-0.057314903906204674,2.0207641018812463,0.0033270860157075485,-0.8101655160734756,0.008924445622831543,0.0003273857917921172,0.01836280346064411,0.7273479313798358,-0.7141701412209969,0.0022246571566518075,0.005318364947428643,-0.002452396776464715,-0.0008027035726625204,-0.0011615260602004707,-0.0015003043628798768,0.0009362862063495999,-0.08522696353484206,0.007700632644652399,-0.0010866250455388662,-0.0042307767889283605,-0.6411160555272635
16,-0.5772937038960235,0.01567944875718214,0.441566001946,0.039466365135680415,0.016905978252748102,1.1798303820975897,0.013911561297194498,-0.33082970364705194,1.0608676014136282,0.43377023450494284,1.257895084899094,0.025062564127516694,-0.004094615711465135,0.19077549209118427,-1.1655617150342732,0.0008132836474081122,-0.002266958216660913,0.0007786408715256152,0.0008385730141238626,-0.15613866489888434,-0.001590047876589592,0.0007611991735634965,-0.003206041164374997,-0.004188298502838523,0.001365160293701167,0.24560462918441597,0.018001164833336466,-0.04633037535768126,-0.0014663432523533513,0.0025761877656788547,0.20239897064516832
17,-0.8885854619171444,-0.005470454671918248,-0.24227318720074362,0.0946127666747801,-0.0659463525506902,-0.008789334921846833,-0.031947196492226174,-0.01978075340087001,-0.2899908413139885,-0.0005616273427255921,0.0005834669315876919,-0.17480482255690577,0.002217277406961736,-0.11417276820784175,-0.0012501309065449584,-0.011423281018216014,0.010885411588767085,0.00297218831376913,0.03572379316941332,0.48783396563161646,0.034063203255062256,0.00100014082202915,0.0007834072057641246,0.0022519370281976715,-0.005102174578929736,0.009343089587211731,-0.001521557647785627,-0.10438981733337116,-0.0002815094067453998,-0.00020138245017942968,-1.1258108352320197
18,1.014931648902846,0.32734535184397145,0.9325891539793787,-0.7410562339096557,0.9697418996904906,0.5060938865540828,1.336377106320845,0.13308246561377526,0.7898417619893715,-0.0009594004136653774,-0.0112012611001882,-0.6450552559942111,1.1823473398323057,0.007193128581496903,-0.3932919475346751,0.0015159063428734237,-2.6007410862541027,-0.0021657278959781867,-0.0016664892518223847,-0.40117653216181826,-0.006860310188716217,0.00034895820876119856,-0.00042325390883785606,0.00044181291485093305,0.00010590139022798795,0.0938070864665442,0.5007099449747886,0.0015833880659867016,0.2945048094854139,0.015698083572547768,-0.3429795507665481
19,-0.14652728792084604,-0.2260514136349514,-0.006313803105646802,-0.028484365175082578,-0.0012655130409928647,0.001392784508188363,0.012175614197905728,-0.018123965015719418,-0.006216124534112413,-0.007163161135252074,0.00042676245269859174,0.9520658196185331,-2.2205835516923207e-05,0.7857180973312086,-0.0002188845636893205,0.000994922582231458,-0.0006295710585228387,-1.2326008323963822,-0.0011495750087996762,-0.001364136829800424,-0.0007241840652826766,-0.00012181609056964747,-0.001565402185775408,0.0001320940673623842,0.0010094095966681684,0.00019907496250453767,-0.0022564621820911623,0.001207144069519053,-0.0006525699469779549,-0.0010443230703899038,-0.1311060254002134
20,-0.39092735933529515,-0.078706082863429,-0.0005236875674210828,0.9009836583238198,-0.02677785752960804,0.0015324033807638296,-0.019806972692181946,-0.4236914935533145,-0.0005388735762515749,0.00017563336568302595,0.00046890681409086194,0.014248611012262657,0.0031454354718159303,-0.006408215383980299,0.00030627142830985524,0.21174200355303208,9.203842848079317e-05,-0.001839167010115928,-1.1570909143934507,0.002746713498217483,-0.007764958447230621,0.0012169337384061142,0.006465481771360328,-0.08941492245109432,0.000114981232464703,0.0015305249065026606,0.0007176742453652907,0.005667580671334187,-0.0013454349017332243,0.0007639133621397824,-0.0035677987074231726
21,0.28415654085148345,0.013769392775115456,-0.09870179856466219,-0.7511172179126059,-0.005669737874805102,-0.0012765576866033985,-0.1717541925341095,-1.0788409001991717,-0.0001017548935917927,-0.011292760503751456,-0.0005459217898213394,-0.36462918254357707,-0.09335451883388379,0.00021676382832346415,-0.0009804937329079546,0.00029754075501133015,-0.0007855768408771839,0.000294005586513668,0.0002846913453144549,-0.8447087228614995,0.5770485893282025,0.0016592190492205124,0.0004897828816858492,-0.0011098787015360234,0.0005966539859932872,-0.0020605539383926237,8.500011388929007e-05,0.06943494598814322,-0.0002932911589700005,0.00020419792324976072,-0.220379723302046
22,0.4304569021684347,0.007654545741100686,0.001804404268826709,0.01470743995632736,-0.006797248383283905,-0.2912967540990135,0.006764118275492955,-0.7486400781025164,-0.004578010548723458,-0.014646889873404359,-0.01362887917894701,0.0024138554648929964,-0.0015274852695635118,0.050352050025414624,-0.0014479918614931048,0.0013180649244678689,-0.003122035021353461,0.00016037863398835934,-0.00488885142720994,0.13636547002666383,-1.129157012603156,0.8001772730325888,0.009702163822724921,-0.004091341582646757,-1.769244199839072e-05,-0.000840130758593699,0.12796324570661044,0.0003883646959239855,0.0014062205228280295,-0.001804226448184304,-0.6400430504587531
23,0.20699067726102724,-0.001187435645749865,-0.0003512116134982658,0.003112296102207048,-0.03697061616038419,-0.0006224119359920015,-0.07177474494168834,-0.5552586871078691,0.00032939506183126376,-0.026822958029289974,-0.00044686767509262513,0.5362804955855593,0.0007442212639482449,0.0006023610675251333,-0.004727975628816487,1.3414660639733556e-05,-0.0003194725196720972,-0.00016357093612966568,0.0008124781800830563,0.0007496419451449605,0.7786068816613703,-1.391751936930548,0.0004748381697061425,-0.0016848275725410262,5.703828585728618e-05,0.0004415854572660571,0.6754744582626677,0.1878512428269808,-0.0013231096830130173,0.0024571770941590083,-0.2767685828676065
24,0.5152279673104461,-0.0014627901789958536,-0.004572870414145975,0.17255606573541826,0.0008144593400309945,-0.003727093692131867,-0.018606034074962786,-0.5676250098105781,0.00038254326278360385,-0.009697024991632757,-0.03266348048634372,-0.0033358926059822414,0.0028284691131420787,0.00044539879126156626,-0.0009936293304540612,0.00089810820964422,0.001026414596924646,0.00015283092189233074,0.12421932633574073,-0.0014467936028854562,0.003054968826234684,0.0007631019022186541,-1.5987533805782217,0.44542249953890145,-0.0014185377881078011,0.056805688632957076,0.5057039068001348,0.006179486466840332,-5.788820909667546e-05,-0.00028239513719617235,0.002241423925112073
25,0.005368016898672242,0.0003172908415048042,-0.0004585322461996841,-9.040138491146852e-05,-0.001636634315965663,-0.012363001528491381,-0.0012916622303837334,0.06395626479928265,-0.00510956763831027,-0.0006523233866474317,-0.018922882914290517,-0.6450910553491476,-0.048708386175748436,-0.14152747025919998,-0.002855280891470965,0.2543785096001125,-0.0003682421857725465,2.5242622913335394e-05,-0.19441190956684232,-0.0012269718069053,-0.022963092028860037,-0.003630530630383937,0.4870801154770417,-1.0570929682909347,0.0021039158190795403,0.004211475363664208,-0.003789109603491992,0.0003031803072225563,0.8298273653414008,0.0013074626310514825,-0.23375545954979193
26,-0.053380089855661735,0.29103252425759335,0.25953531174374184,-0.8349149571819525,-0.015202885497098707,-0.07352391741096849,-0.0015277319618904814,-1.0649149461776914,-0.007470951492450605,0.005770951546628067,0.009177639597434596,0.03673942024503781,-0.32341559297307365,-0.0015879667537937027,0.001102983341590774,-0.003122900754465489,-0.0013804068778600056,0.04681323463382455,-0.0043953566321644,0.000572912139855146,0.0952286678666128,0.0002147615493735302,-0.000960982442046465,-0.0004610123407806186,-1.066319553230275,1.6500485574729848,0.16569643046476115,0.000375253044084642,-0.0018984715713178417,-0.0009180511970983208,-0.8249794891806808
27,-0.4416275333151832,-0.3080950893226214,-0.19470158371374893,-0.00011806886993844315,8.919030625787654e-05,0.0002208212251119749,-0.03634602629007788,-0.25264802137112896,-0.016531312140094005,0.00100911072582745,-0.013193882237037933,-0.78043177334404,-0.00023046329602796075,-0.00015721267516814565,0.0005665986899364072,0.6061064520314031,0.00036910667560234394,0.0004849699735585536,-0.0004444370752180049,-0.0037293599682600175,-0.0008341250032875653,0.0014934427050538666,0.0012123666130394633,0.2124538461406119,0.9696838681275608,-1.0952907366714268,-0.0009253735191428134,-0.00011268290230108956,-0.003342296861841075,-0.0014479524014071425,-0.3797848794998115
28,0.37591754283789275,0.0012588112237140719,-0.001991194879400645,-0.02566788564525041,-0.0008732570877479173,0.00012344018400152265,-0.07361355075076771,-0.7721861676186751,0.00017146227265095638,-0.0011373504996628992,-7.494696412642716e-06,-0.001185077263816284,-0.000657018059350469,0.00025730705940640885,0.018114421126166447,-0.0012666172162357934,-7.835556270189932e-05,-0.00045491818246905225,0.000457378461686349,0.0012924798778142282,0.2092909778463076,0.6606034120227583,0.03359110234373327,-0.0015406299111386493,0.0010141246768320985,-0.0009596244290485194,-1.2181796333470334,-0.0038141835168020513,0.0005370865315759122,0.0009825720734821725,-1.3189174511587438
29,0.43667236705262047,0.007213393787022942,-0.00020235653509044363,0.025907703020167667,0.0018747566236861472,-0.015042666621750186,-0.014972292455792211,-0.9980079125364419,0.0007043447116543725,0.0004493501111083485,-2.065348696768965e-05,-0.0007127410214523015,0.0002999252409550827,0.0015875423429209579,-0.0028751296169669456,-0.003254102346484863,0.001961526025596034,0.001012416861326221,0.0027312500483463666,0.5995987685000678,0.0422815403984957,0.46201970646259155,0.002621169591681003,0.0004211446246223197,0.0006895539273076661,-0.0004457715496290915,0.011641331462341564,-1.4006117051658715,0.012782799308545412,-0.00018415812670106896,-0.8358940760328771
30,1.3947629017542134,-0.023335093012257148,0.0005646136397290808,-0.2709488969054142,-0.0015545191104677422,0.004973896265660339,0.09419525800447437,0.5209089654243013,0.22293623895455292,0.0007618630897549107,0.0010932178099076096,-0.6086076792492021,-0.10465423683778943,-0.0977620844557004,-0.0011153169980747672,-0.00019648198001089842,0.000204718041931632,-0.0009636854113430827,-0.0077846598580173275,-0.0004090574348299053,-0.00047951277546448296,-0.0011276029154774609,-0.0019014218220154413,0.00030618979537117615,-0.0025495934574571145,-0.00427891496618142,0.0007406122748704664,-0.000843493128227138,-2.1156595591099436,0.0003126563402739331,-0.7806578577094203
31,-0.42350390362750323,1.0623574016705448,-0.17473911814232193,-1.040726859141997,-0.019914257082498034,0.1908381664763429,0.6342903624953097,-1.3444483367071347,0.06071987094814329,0.010884835281409579,0.36943535362262386,-1.1335271583395348,0.0036160749330483117,-0.33083196219912603,0.058841104532982136,-0.0009383557675985661,0.8003420910857988,0.00041803614617432313,-0.00029703367130732607,0.0009642630220829228,-0.003206858167954799,0.6766216833965967,-0.00036899200242116603,0.003143296520194937,-0.0018957960037690406,-0.005040742157186082,0.14014986669887097,-0.001893147046003651,0.0005091954824500147,-1.1416052713188538,-0.5976413808915537
32,0.3999464174023046,0.07915355714990334,0.027039293158182945,0.10951595096842165,0.1756425713586884,0.22239090846972528,0.8061481016366666,0.6697940291400639,-0.011841517942605313,0.3916611746473903,-0.03534519136606115,0.1610840535445285,0.045063070666521814,0.16715717822782936,0.11019136151643501,-0.0032068184339520086,-0.009712830112044123,0.2549325261404283,0.08505850839665591,0.011000626725395264,-0.004736606587509943,-0.009105605639001669,0.14552175262926317,0.03163668517503514,0.7079152876084697,0.07487783360855138,-0.4218269250547368,-0.19661099046243388,0.002265904473741568,1.1476662501844523,1.2137659269319319
